problem,mixer,N,p,mean_q,std_q,n_inst,reps,mean_se_binom_sq,se_inst,se_binom,se_total
NumberPartitioning,X,4,7,0.00184099999999996,0.0004317265080786205,10,100000.0,1.8374429699999602e-08,0.00013652390917995248,0.00013555231351769547,0.00019238816875726927
NumberPartitioning,X,4,8,0.00047199999999996003,0.00013045220495556628,10,100000.0,4.717618999999601e-09,4.1252609345069395e-05,6.868492556594643e-05,8.01211381457884e-05
NumberPartitioning,X,4,9,0.00012099999999999,5.5467708323550444e-05,10,100000.0,1.2098258999999e-09,1.754042948922992e-05,3.478255166027789e-05,3.895500695246436e-05
NumberPartitioning,X,4,10,2.5e-05,2.0138409955990954e-05,10,100000.0,2.499901e-10,6.3683243915142665e-06,1.581107523225413e-05,1.7045399835602436e-05
NumberPartitioning,X,4,11,5e-06,5.270462766947299e-06,10,100000.0,4.99995e-11,1.6666666666666667e-06,7.071032456438027e-06,7.264797160126205e-06
NumberPartitioning,X,4,12,1.0000000000000002e-06,3.1622776601683796e-06,10,100000.0,9.9999e-12,1e-06,3.1622618487405498e-06,3.316609714753908e-06
NumberPartitioning,X,6,2,0.47444299999999995,0.02025568345482873,10,100000.0,2.4897757631000004e-06,0.006405409528064715,0.0015779023300255312,0.006596896769339523
NumberPartitioning,X,6,3,0.19173999999999997,0.013797581108456792,10,100000.0,1.5480443647999998e-06,0.004363178250363417,0.0012442043099105547,0.004537110182621133
NumberPartitioning,X,6,4,0.06889699999999994,0.006573360463094812,10,100000.0,6.411131522999995e-07,0.0020786790944678796,0.0008006954179336856,0.002227559186660997
NumberPartitioning,X,6,5,0.02273699999999998,0.002578776841838019,10,100000.0,2.2214043749999982e-07,0.0008154808397503933,0.00047131776701075023,0.0009418861064375068
NumberPartitioning,X,6,6,0.007025999999999979,0.0008520198224089259,10,100000.0,6.97598197999998e-08,0.0002694323250424376,0.0002641208431759974,0.0003772977571862488
NumberPartitioning,X,6,7,0.00205099999999996,0.0002515043626747582,10,100000.0,2.0467364699999602e-08,7.953266275212739e-05,0.00014306419782740754,0.00016368509139333133
NumberPartitioning,X,6,8,0.00057499999999998,9.095175766429268e-05,10,100000.0,5.7466192999998e-09,2.876147114148409e-05,7.580645948730095e-05,8.107922990644535e-05
NumberPartitioning,X,6,9,0.00014999999999996998,5.185449728701992e-05,10,100000.0,1.4997507999997003e-09,1.639783183500049e-05,3.8726616170273646e-05,4.205519811971709e-05
NumberPartitioning,X,6,10,3.6e-05,2.011080417199781e-05,10,100000.0,3.599834e-10,6.359594676112971e-06,1.8973228507557693e-05,2.00106932524699e-05
NumberPartitioning,X,6,11,1e-05,9.428090415820634e-06,10,100000.0,9.999820000000001e-11,2.9814239699997195e-06,9.999909999594998e-06,1.0434897646306307e-05
NumberPartitioning,X,6,12,1.0000000000000002e-06,3.1622776601683796e-06,10,100000.0,9.9999e-12,1e-06,3.1622618487405498e-06,3.316609714753908e-06
NumberPartitioning,X,8,2,0.4427739999999999,0.01711541163850741,10,100000.0,2.4646154134000003e-06,0.005412368386903786,0.0015699093647086764,0.005635454459842213
NumberPartitioning,X,8,3,0.17676599999999998,0.008217385634535262,10,100000.0,1.4545900835999997e-06,0.002598565501707942,0.0012060638803977175,0.0028648093741585404
NumberPartitioning,X,8,4,0.06643099999999996,0.004138833571591541,10,100000.0,6.200250528999996e-07,0.0013088140942598835,0.0007874166958478844,0.0015274224648843288
NumberPartitioning,X,8,5,0.02357099999999996,0.0019191864595881833,10,100000.0,2.301209300999996e-07,0.0006069000466853356,0.00047970921410787974,0.0007735945945821119
NumberPartitioning,X,8,6,0.00799899999999993,0.0009067334534225008,10,100000.0,7.934276049999931e-08,0.00028673429434853,0.00028167847006826653,0.00040194441911233045
NumberPartitioning,X,8,7,0.00255499999999995,0.00040180841205727846,10,100000.0,2.54832666999995e-08,0.00012706297651164625,0.0001596347916339026,0.0002040300632259831
NumberPartitioning,X,8,8,0.00080899999999994,0.0001582157458100183,10,100000.0,8.083229899999402e-09,5.0032211846189975e-05,8.990678450483813e-05,0.00010289048606271347
NumberPartitioning,X,8,9,0.00025599999999998004,5.777350411543571e-05,10,100000.0,2.5593145999998004e-09,1.8269586141388827e-05,5.058966890581317e-05,5.3787474171757006e-05
NumberPartitioning,X,8,10,7.2e-05,2.8205594401741574e-05,10,100000.0,7.19941e-10,8.919392106839768e-06,2.6831716307385183e-05,2.8275370122344207e-05
NumberPartitioning,X,8,11,2.4e-05,1.4298407059684814e-05,10,100000.0,2.3999239999999995e-10,4.521553322083513e-06,1.5491688093942503e-05,1.613805578266615e-05
NumberPartitioning,X,8,12,8.000000000000001e-06,7.888106377466155e-06,10,100000.0,7.99988e-11,2.494438257849294e-06,8.944204827708274e-06,9.285527568330312e-06
SK,Grover,4,2,0.500606,0.025853710758805975,10,100000.0,2.4939805984000006e-06,0.0081756611965027,0.0015792341809877345,0.008326789092945729
SK,Grover,4,3,0.22255599999999998,0.022531429505372173,10,100000.0,1.7256792807999998e-06,0.007125063617649709,0.0013136511259843687,0.007245150849799855
SK,Grover,4,4,0.09263399999999997,0.01335742506789557,10,100000.0,8.389236331999996e-07,0.004223988688957926,0.0009159277445301019,0.004322152713364545
SK,Grover,4,5,0.03650799999999997,0.006959274866440232,10,100000.0,3.513157757999997e-07,0.0022007159441115227,0.0005927189686520921,0.0022791372144885594
SK,Grover,4,6,0.013764999999999972,0.0034117843164863633,10,100000.0,1.3565048529999973e-07,0.001078900932533767,0.0003683075960389627,0.0011400340817371347
SK,Grover,4,7,0.005015999999999949,0.0015233238511739976,10,100000.0,4.9887512799999504e-08,0.00048171729837691936,0.00022335512709584148,0.0005309793483324539
SK,Grover,4,8,0.00174399999999998,0.0006649177058520628,10,100000.0,1.74056055999998e-08,0.00021026544070663878,0.0001319303058436529,0.00024822804264538047
SK,Grover,4,9,0.00058899999999995,0.00026316239177445153,10,100000.0,5.8859074999995e-09,8.321925525048269e-05,7.671966827352358e-05,0.00011318724285203033
SK,Grover,4,10,0.00018899999999998,0.00010049322807478433,10,100000.0,1.8895518999998004e-09,3.1778749013909625e-05,4.3468976293441745e-05,5.384645567619899e-05
SK,Grover,4,11,5.7999999999990005e-05,3.765338999048735e-05,10,100000.0,5.799535999999e-10,1.190704739965258e-05,2.4082225810748888e-05,2.6865058678094736e-05
SK,Grover,4,12,1.9e-05,1.7288403306519923e-05,10,100000.0,1.8999370000000002e-10,5.467073155618909e-06,1.3783820225177055e-05,1.4828438518228712e-05
SK,Grover,6,2,0.52485,0.03182773912450859,10,100000.0,2.4847077302000006e-06,0.01006481484071006,0.001576295571966121,0.01018750241756916
SK,Grover,6,3,0.26323699999999994,0.03157543456197838,10,100000.0,1.9304597457000003e-06,0.009985029132545276,0.0013894098551903251,0.010081233383047823
SK,Grover,6,4,0.12753499999999998,0.021971181250801133,10,100000.0,1.1083536424999998e-06,0.006947897563691877,0.001052783758660818,0.007027206713770096
SK,Grover,6,5,0.05943199999999994,0.012441134103359642,10,100000.0,5.576053373999994e-07,0.003934232044221315,0.0007467297619621167,0.004004470890789172
SK,Grover,6,6,0.027056999999999942,0.006463069532178773,10,100000.0,2.6287324609999943e-07,0.0020438020397723832,0.0005127116598050013,0.002107130756236488
SK,Grover,6,7,0.012434999999999991,0.003367914785145276,10,100000.0,1.227016220999999e-07,0.0010650281686415692,0.000350287913151453,0.00112115414734104
SK,Grover,6,8,0.00559299999999994,0.0016104661161015152,10,100000.0,5.559384109999941e-08,0.0005092741021405957,0.0002357834623123501,0.0005612075838859532
SK,Grover,6,9,0.0025399999999999702,0.0007766165935217667,10,100000.0,2.5330055799999703e-08,0.000245587730420995,0.00015915418876045865,0.0002926489178748744
SK,Grover,6,10,0.00110799999999998,0.000385480940586643,10,100000.0,1.1066385999999798e-08,0.00012189977668378355,0.00010519689158905694,0.00016101534571448805
SK,Grover,6,11,0.00049299999999994,0.00016559991948468777,10,100000.0,4.927322699999401e-09,5.236729259121104e-05,7.019489083971426e-05,8.757657240000267e-05
SK,Grover,6,12,0.00022299999999999,8.028421735032263e-05,10,100000.0,2.2294446999999e-09,2.5388098699102783e-05,4.721699588071969e-05,5.3609702998200656e-05
SK,Grover,8,2,0.5105649999999999,0.03833414354216238,10,100000.0,2.4856582487e-06,0.012122320574506802,0.0015765970470288215,0.012224414683730707
SK,Grover,8,3,0.250972,0.038102710256475034,10,100000.0,1.8667842033999997e-06,0.012049134943591958,0.0013663031154908488,0.012126353000481586
SK,Grover,8,4,0.12016799999999997,0.028046067579371392,10,100000.0,1.0501972805999998e-06,0.00886894529618188,0.0010247913351507222,0.00892795541808239
SK,Grover,8,5,0.057674999999999955,0.017539645410073475,10,100000.0,5.407171912999997e-07,0.00554652288475502,0.0007353347477849797,0.005595054360988028
SK,Grover,8,6,0.02810099999999997,0.010404537952259072,10,100000.0,2.721390482999998e-07,0.0032902037930802918,0.0005216694818560884,0.0033313030556075107
SK,Grover,8,7,0.013843999999999959,0.006015665105926885,10,100000.0,1.361977425999996e-07,0.0019023203375527035,0.0003690497833626239,0.0019377875036408487
SK,Grover,8,8,0.007006999999999951,0.003534254754070043,10,100000.0,6.946660089999952e-08,0.0011176294854139586,0.0002635651739133976,0.0011482866661102833
SK,Grover,8,9,0.00349299999999996,0.0019906004119360633,10,100000.0,3.47723270999996e-08,0.0006294831212987385,0.00018647339515330224,0.0006565221451710536
SK,Grover,8,10,0.0017389999999999702,0.0010051473081648713,10,100000.0,1.7350665899999704e-08,0.0003178554877788154,0.00013172192642077363,0.00034406798312413254
SK,Grover,8,11,0.0008299999999999599,0.0004791659420284297,10,100000.0,8.291044599999602e-09,0.00015152557539900398,9.105517338405107e-05,0.00017677964984691774
SK,Grover,8,12,0.00042799999999996,0.00024974653818085125,10,100000.0,4.277606799999601e-09,7.897678983936951e-05,6.540341581293443e-05,0.00010254238213212887
SK,X,4,2,0.504038,0.016036060613504793,10,100000.0,2.4975225484e-06,0.005071047623519224,0.0015803551969098594,0.005311595480493593
SK,X,4,3,0.21001199999999995,0.01343045941135297,10,100000.0,1.6574462033999999e-06,0.004247084176231966,0.0012874184259206484,0.004437924087160567
SK,X,4,4,0.07793399999999993,0.008157532579020285,10,100000.0,7.180040083999993e-07,0.002579638303673159,0.0008473511718290117,0.002715241754646855
SK,X,4,5,0.02627099999999997,0.00428864767600334,10,100000.0,2.556428130999997e-07,0.00135618947381584,0.0005056113261191838,0.0014473744166555124
SK,X,4,6,0.00827099999999995,0.001656921174280118,10,100000.0,8.20011970999995e-08,0.0005239644814085975,0.0002863585114851652,0.00059710968412661
SK,X,4,7,0.00242099999999995,0.0006129428104553505,10,100000.0,2.41480062999995e-08,0.0001938295356463776,0.0001553962879222007,0.00024843086601485304
SK,X,4,8,0.00066599999999994,0.00021313532477434382,10,100000.0,6.655155599999402e-09,6.739930761266396e-05,8.157913703882508e-05,0.00010581976311949439
SK,X,4,9,0.00017499999999996,5.359311730270761e-05,10,100000.0,1.7496678999996e-09,1.6947631758513567e-05,4.182903178415202e-05,4.5131919106346206e-05
SK,X,4,10,3.6e-05,1.9550504398153572e-05,10,100000.0,3.5998360000000004e-10,6.182412330330468e-06,1.8973233778141247e-05,1.9955095144404153e-05
SK,X,4,11,8.000000000000001e-06,7.888106377466155e-06,10,100000.0,7.999879999999999e-11,2.494438257849294e-06,8.944204827708274e-06,9.285527568330312e-06
SK,X,4,12,3.0000000000000005e-06,6.749485577105529e-06,10,100000.0,2.99995e-11,2.1343747458109494e-06,5.477179931315019e-06,5.878354834097339e-06
SK,X,6,2,0.49445899999999987,0.025086775821358785,10,100000.0,2.4940288563000003e-06,0.007933135074553514,0.001579249459806778,0.008088798487254531
SK,X,6,3,0.20494899999999996,0.018666105616568437,10,100000.0,1.6263132624999998e-06,0.0059027408793617875,0.0012752698783002757,0.006038928973865214
SK,X,6,4,0.07658599999999992,0.00974750703171501,10,100000.0,7.063507209999994e-07,0.0030824323728726563,0.0008404467389430453,0.003194955407252714
SK,X,6,5,0.02639899999999996,0.0045365808221121216,10,100000.0,2.5683570289999965e-07,0.0014345928187313461,0.0005067896041751445,0.0015214769989899777
SK,X,6,6,0.00863999999999997,0.0017732769414592765,10,100000.0,8.56252033999997e-08,0.0005607594057268381,0.0002926178453204789,0.0006325158610747373
SK,X,6,7,0.0026489999999999903,0.0006676234800477718,10,100000.0,2.64158164999999e-08,0.00021112108163589383,0.00016252943271912292,0.0002664355974923577
SK,X,6,8,0.00077499999999998,0.0002470380087714947,10,100000.0,7.743444499999801e-09,7.812027763505777e-05,8.799684369339506e-05,0.00011766997186104154
SK,X,6,9,0.00024799999999997,7.828722046980508e-05,10,100000.0,2.4793297999997e-09,2.4756592836834126e-05,4.979286896735014e-05,5.5607721486215266e-05
SK,X,6,10,7.500000000000001e-05,2.9533408577782254e-05,10,100000.0,7.499359e-10,9.3392838174146e-06,2.7384957549720614e-05,2.8933684905698104e-05
SK,X,6,11,2e-05,1.699673171197595e-05,10,100000.0,1.9999340000000002e-10,5.374838498865699e-06,1.4141902276568029e-05,1.5128856165913168e-05
SK,X,6,12,5e-06,5.2704627669473e-06,10,100000.0,4.99995e-11,1.6666666666666669e-06,7.071032456438027e-06,7.264797160126205e-06
SK,X,8,2,0.511138,0.018720499043680516,10,100000.0,2.4956053358e-06,0.00591994159130344,0.0015797485039714392,0.006127096684421122
SK,X,8,3,0.22327299999999997,0.016801912622608692,10,100000.0,1.7316809363e-06,0.005313231293457657,0.0013159334847552137,0.005473765405466125
SK,X,8,4,0.08781399999999995,0.009831282498003784,10,100000.0,8.001571269999996e-07,0.0031089245014241746,0.000894515023350642,0.003235053118969695
SK,X,8,5,0.03237999999999997,0.0046506009169664225,10,100000.0,3.131207031999998e-07,0.0014706491386081498,0.0005595718927894787,0.0015735086882788074
SK,X,8,6,0.01154499999999995,0.0016943254967357884,10,100000.0,1.1409129309999951e-07,0.0005357927667381275,0.0003377740266805598,0.0006333760194299252
SK,X,8,7,0.00399699999999995,0.0006102649697740806,10,100000.0,3.98068880999995e-08,0.00019298272806999063,0.00019951663614846632,0.00027757741520760554
SK,X,8,8,0.00139099999999999,0.0001800894839301304,10,100000.0,1.3890359299999902e-08,5.6949295186350366e-05,0.00011785736845865812,0.00013089530748740372
SK,X,8,9,0.00045999999999995003,0.00010519822558704961,10,100000.0,4.597784399999501e-09,3.3266599866328054e-05,6.780696424409148e-05,7.552781650932243e-05
SK,X,8,10,0.00014999999999996,4.496912521077842e-05,10,100000.0,1.4997567999996e-09,1.4220486005135925e-05,3.8726693636296914e-05,4.125504844527354e-05
SK,X,8,11,3.8e-05,2.3475755815545344e-05,10,100000.0,3.7998060000000005e-10,7.423685817106695e-06,1.9493091083766063e-05,2.0858852104349153e-05
SK,X,8,12,1.2e-05,1.4757295747452438e-05,10,100000.0,1.199966e-10,4.666666666666667e-06,1.0954295960946098e-05,1.1906904626214899e-05
ThreeSAT,Grover,4,2,0.41784699999999997,0.0628084361018132,10,100000.0,2.3970047491e-06,0.019861771435487702,0.0015482263236038846,0.019922022219259147
ThreeSAT,Grover,4,3,0.15609899999999996,0.04394015057122837,10,100000.0,1.2999443904999999e-06,0.013895095653583031,0.0011401510384593787,0.013941794275225914
ThreeSAT,Grover,4,4,0.05479299999999994,0.021925038983875104,10,100000.0,5.135809054999995e-07,0.006933306097702906,0.0007166455926746494,0.006970244927543385
ThreeSAT,Grover,4,5,0.01827399999999998,0.008996288370458384,10,100000.0,1.786722103999998e-07,0.002844876173833314,0.0004226963572116512,0.0028761072050333025
ThreeSAT,Grover,4,6,0.00604699999999998,0.003251092295077316,10,100000.0,6.000921149999982e-08,0.001028085653586854,0.00024496777645233224,0.0010568676939953785
ThreeSAT,Grover,4,7,0.00191799999999996,0.0011491136681034807,10,100000.0,1.9131328599999603e-08,0.0003633816481637778,0.00013831604606841393,0.0003888155743051238
ThreeSAT,Grover,4,8,0.00059399999999996,0.0003419291674536609,10,100000.0,5.935419399999602e-09,0.00010812749675986847,7.704167313863063e-05,0.00013276661837809597
ThreeSAT,Grover,4,9,0.00018799999999999,0.00011745448290955172,10,100000.0,1.8795223999999004e-09,3.714236873915041e-05,4.335345891621452e-05,5.7088334671410044e-05
ThreeSAT,Grover,4,10,6.3e-05,5.417051268397267e-05,10,100000.0,6.299339e-10,1.713022021003946e-05,2.5098484017964112e-05,3.0387141103506997e-05
ThreeSAT,Grover,4,11,2.1000000000000002e-05,1.5951314818673867e-05,10,100000.0,2.0999330000000003e-10,5.0442486501405185e-06,1.4491145572383159e-05,1.534398072354252e-05
ThreeSAT,Grover,4,12,9e-06,1.1005049346146119e-05,10,100000.0,8.99981e-11,3.48010216963685e-06,9.48673284118405e-06,1.0104910247553469e-05
ThreeSAT,Grover,6,2,0.417981,0.06889966738349,10,100000.0,2.3900043589e-06,0.021787987895984236,0.001545963893142398,0.021842765871437977
ThreeSAT,Grover,6,3,0.162182,0.05169601355789223,10,100000.0,1.3347376884000001e-06,0.016347714879388426,0.0011553084819216036,0.01638848740629158
ThreeSAT,Grover,6,4,0.060229999999999916,0.027456826311704527,10,100000.0,5.592385751999992e-07,0.008682610846462657,0.0007478225559582963,0.008714755859248783
ThreeSAT,Grover,6,5,0.021828,0.012520488808349297,10,100000.0,2.1210452039999997e-07,0.003959326205303119,0.000460548065244009,0.0039860216407340285
ThreeSAT,Grover,6,6,0.00774499999999996,0.005315330553116046,10,100000.0,7.659587509999961e-08,0.0016808551064529307,0.00027675959802687895,0.0017034875297427018
ThreeSAT,Grover,6,7,0.00275599999999994,0.002105227356420729,10,100000.0,2.7444156799999406e-08,0.0006657313438784606,0.0001656627803702431,0.0006860338031192198
ThreeSAT,Grover,6,8,0.0009889999999999702,0.0008605095389748326,10,100000.0,9.8735544999997e-09,0.0002721170091461904,9.93657612057579e-05,0.00028969159664489334
ThreeSAT,Grover,6,9,0.00032999999999999,0.0003069201850644446,10,100000.0,3.2980631999998998e-09,9.705668446840378e-05,5.74287663109691e-05,0.0001127743907099444
ThreeSAT,Grover,6,10,0.000126,0.0001249177507180002,10,100000.0,1.2597008000000004e-09,3.950246124540146e-05,3.549226394582347e-05,5.3105039727359634e-05
ThreeSAT,Grover,6,11,4.4e-05,5.7773504115448784e-05,10,100000.0,4.3995059999999995e-10,1.826958614139296e-05,2.0974999404052435e-05,2.7815973428549607e-05
ThreeSAT,Grover,6,12,1.4000000000000001e-05,1.7763883459298972e-05,10,100000.0,1.3999519999999998e-10,5.6174331821175725e-06,1.1831956727439463e-05,1.309773856646847e-05
ThreeSAT,Grover,8,2,0.4301219999999999,0.0800823274720043,10,100000.0,2.3934520386000004e-06,0.02532425551390077,0.001547078549589516,0.02537146762353202
ThreeSAT,Grover,8,3,0.172839,0.0651922288228351,10,100000.0,1.3914065604999997e-06,0.020615592882303652,0.001179578975948622,0.020649311766966688
ThreeSAT,Grover,8,4,0.06690499999999999,0.03743021157953679,10,100000.0,6.116780231e-07,0.011836472189334498,0.0007820984740427512,0.011862282744564346
ThreeSAT,Grover,8,5,0.025423999999999957,0.018992200855438842,10,100000.0,2.4452986899999966e-07,0.006005861248258503,0.0004944996147622358,0.0060261844646785565
ThreeSAT,Grover,8,6,0.00960099999999996,0.0087574139384232,10,100000.0,9.43979772999996e-08,0.002769337445832287,0.00030724253823323294,0.002786328743380597
ThreeSAT,Grover,8,7,0.00355399999999996,0.003772229520529679,10,100000.0,3.52856233999996e-08,0.001192883714179868,0.0001878446789238375,0.001207583197529494
ThreeSAT,Grover,8,8,0.0013399999999999701,0.0015210011322955982,10,100000.0,1.3361222999999702e-08,0.000480982790174918,0.00011559075655085791,0.0004946773366998421
ThreeSAT,Grover,8,9,0.00046099999999998,0.0005640025610659036,10,100000.0,4.605011899999799e-09,0.0001783532699136459,6.786023798956057e-05,0.00019082688696535826
ThreeSAT,Grover,8,10,0.00018299999999998,0.00023304982776697713,10,100000.0,1.8291762999998004e-09,7.369682640536002e-05,4.276887068885266e-05,8.52079721752699e-05
ThreeSAT,Grover,8,11,5.499999999999001e-05,8.0034714690258e-05,10,100000.0,5.499120999999e-10,2.5309199030295287e-05,2.3450204689936076e-05,3.4503154284137554e-05
ThreeSAT,Grover,8,12,2e-05,3.3333333333333335e-05,10,100000.0,1.9998600000000007e-10,1.0540925533894598e-05,1.4141640640321761e-05,1.7637945206602475e-05
ThreeSAT,X,4,2,0.49799299999999996,0.007483821142230041,10,100000.0,2.4994556513e-06,0.0023665920410769863,0.0015809666825395152,0.0028460874090914592
ThreeSAT,X,4,3,0.178245,0.012029878774673227,10,100000.0,1.4634347378999998e-06,0.00380418169036829,0.0012097250670710265,0.003991895924398999
ThreeSAT,X,4,4,0.053185999999999956,0.008099129171295733,10,100000.0,5.029821309999997e-07,0.0025611695245206533,0.0007092123313930742,0.0026575498987475945
ThreeSAT,X,4,5,0.01411499999999998,0.0033222992373087594,10,100000.0,1.3905832869999983e-07,0.0010506032658535935,0.0003729052543207186,0.0011148208604624494
ThreeSAT,X,4,6,0.0034149999999999797,0.001230051941089393,10,100000.0,3.4019760499999796e-08,0.0003889765774153739,0.0001844444645414977,0.000430491043202734
ThreeSAT,X,4,7,0.0007709999999999399,0.00040305637874177454,10,100000.0,7.702593499999402e-09,0.0001274576182283479,8.776442046751863e-05,0.0001547515361618187
ThreeSAT,X,4,8,0.0002,0.00013638181696985855,10,100000.0,1.9994326e-09,4.3127717305695644e-05,4.4715015375151105e-05,6.212433178715083e-05
ThreeSAT,X,4,9,3.9000000000000006e-05,2.4244128727957578e-05,10,100000.0,3.899794999999999e-10,7.666666666666667e-06,1.9747898622385114e-05,2.1183891941231614e-05
ThreeSAT,X,4,10,1e-05,6.6666666666666675e-06,10,100000.0,9.99986e-11,2.1081851067789196e-06,9.999929999754998e-06,1.021973798316006e-05
ThreeSAT,X,4,11,4.000000000000001e-06,6.99205898780101e-06,10,100000.0,3.99994e-11,2.2110831935702664e-06,6.324507885993977e-06,6.699872303924075e-06
ThreeSAT,X,4,12,2.0000000000000003e-06,4.216370213557839e-06,10,100000.0,1.99998e-11,1.3333333333333332e-06,4.472113594263902e-06,4.666645238046039e-06
ThreeSAT,X,6,2,0.4963019999999999,0.015171024135941928,10,100000.0,2.4977918081999997e-06,0.0047974990706964446,0.0015804403842600327,0.005051117613116255
ThreeSAT,X,6,3,0.17400799999999994,0.01788009930372622,10,100000.0,1.4344148777999998e-06,0.005654183858976562,0.0011976706048826614,0.005779637530927964
ThreeSAT,X,6,4,0.05136099999999997,0.011020403753442494,10,100000.0,4.861374330999997e-07,0.0034849576595546955,0.0006972355649993764,0.0035540212889048567
ThreeSAT,X,6,5,0.014027999999999971,0.00472212005118229,10,100000.0,1.3811146639999972e-07,0.0014932654746486918,0.00037163351086789753,0.001538815532862137
ThreeSAT,X,6,6,0.0035139999999999802,0.0017544875795133799,10,100000.0,3.4988813999999805e-08,0.0005548176877738054,0.00018705297110711662,0.000585501050952662
ThreeSAT,X,6,7,0.00085999999999996,0.0004954010720842331,10,100000.0,8.590395199999601e-09,0.00015665957430754352,9.268438487684752e-05,0.000182023672697318
ThreeSAT,X,6,8,0.00021499999999998002,0.0001601561737804683,10,100000.0,2.1493068999998e-09,5.064582904840196e-05,4.636061798552517e-05,6.866081051079834e-05
ThreeSAT,X,6,9,4e-05,3.5590260840104375e-05,10,100000.0,3.9997259999999997e-10,1.1254628677422755e-05,1.999931498826897e-05,2.294862232611506e-05
ThreeSAT,X,6,10,8.000000000000001e-06,1.0327955589886445e-05,10,100000.0,7.99984e-11,3.265986323710904e-06,8.944182466832841e-06,9.52182055421476e-06
ThreeSAT,X,6,11,1.0000000000000002e-06,3.1622776601683796e-06,10,100000.0,9.9999e-12,1e-06,3.1622618487405498e-06,3.316609714753908e-06
ThreeSAT,X,6,12,0.0,0.0,10,100000.0,0.0,0.0,0.0,1e-16
ThreeSAT,X,8,2,0.5003749999999999,0.010775610578214762,10,100000.0,2.4989535697e-06,0.003407547260616261,0.0015808078851334212,0.003756372173125739
ThreeSAT,X,8,3,0.18133599999999994,0.014132773731059797,10,100000.0,1.4827349333999997e-06,0.004469175464594491,0.0012176760379509813,0.004632090701479558
ThreeSAT,X,8,4,0.05671799999999997,0.008256440987361186,10,100000.0,5.343971653999998e-07,0.0026109158886830834,0.0007310247365171713,0.0027113242047342428
ThreeSAT,X,8,5,0.01646799999999997,0.0036794951344504188,10,100000.0,1.6184620159999973e-07,0.0011635585264370806,0.0004023011329837386,0.0012311436333931269
ThreeSAT,X,8,6,0.00456999999999999,0.0013569000618239217,10,100000.0,4.54745803999999e-08,0.000429089475258688,0.0002132476972912015,0.00047915796787466254
ThreeSAT,X,8,7,0.00125999999999998,0.0005105334900321737,10,100000.0,1.2581778199999802e-08,0.00016144486502965387,0.00011216852588850316,0.0001965864253819245
ThreeSAT,X,8,8,0.00033499999999997,0.0001629757991577478,10,100000.0,3.3486386999997003e-09,5.1537472882463444e-05,5.7867423478151336e-05,7.74903207575653e-05
ThreeSAT,X,8,9,8.1e-05,5.3218626647276635e-05,10,100000.0,8.099089e-10,1.682920741515245e-05,2.845889843265196e-05,3.3062533511850274e-05
ThreeSAT,X,8,10,2.5e-05,2.677063067368168e-05,10,100000.0,2.4998729999999995e-10,8.465616732800195e-06,1.5810986686478486e-05,1.7934714011287342e-05
ThreeSAT,X,8,11,6e-06,1.07496769977314e-05,10,100000.0,5.99986e-11,3.39934634239519e-06,7.74587632227626e-06,8.458968941635593e-06
ThreeSAT,X,8,12,2.0000000000000003e-06,4.216370213557839e-06,10,100000.0,1.99998e-11,1.3333333333333332e-06,4.472113594263902e-06,4.666645238046039e-06
