problem,mixer,N,p,mean_q,std_q,n_inst,reps,mean_se_binom_sq,se_inst,se_binom,se_total
NumberPartitioning,Grover,8,11,0.00256599999999997,0.0008217488126618574,10,100000.0,2.55880789999997e-08,0.0002598597912550482,0.00015996274253712864,0.00030514781682181003
NumberPartitioning,Grover,8,12,0.00127199999999997,0.00048636520343370244,10,100000.0,1.2701691199999702e-08,0.00015380218175016462,0.00011270177993270427,0.00019067459797023404
NumberPartitioning,X,4,2,0.9999999999999998,8.275113844157577e-17,10,100000.0,9.992007221626407e-22,2.6168207644729584e-17,3.161013638317052e-11,3.161013638318135e-11
NumberPartitioning,X,4,3,0.4061259999999999,0.01117998529118494,10,100000.0,2.4107517926e-06,0.0035354217727325207,0.0015526595868380164,0.0038613415937613135
NumberPartitioning,X,4,4,0.1437949999999999,0.008885372811536955,10,100000.0,1.2304694310999993e-06,0.0028098015944190815,0.0011092652663362355,0.003020836710433057
NumberPartitioning,X,4,5,0.045852999999999935,0.00447288634130379,10,100000.0,4.3732496349999937e-07,0.001414450855357725,0.000661305499372264,0.0015614083981208117
NumberPartitioning,X,4,6,0.01343199999999993,0.001974638082169852,10,100000.0,1.324807209999993e-07,0.0006244353894163455,0.0003639790117575453,0.0007227726312994581
NumberPartitioning,X,4,7,0.0037039999999999304,0.0007429849706869072,10,100000.0,3.68978355999993e-08,0.00023495247746440647,0.00019208809333219823,0.00030348064562120224
NumberPartitioning,X,4,8,0.0009429999999999401,0.00022191339652113582,10,100000.0,9.4206642999994e-09,7.017517763108752e-05,9.706010663500943e-05,0.00011977153190785399
NumberPartitioning,X,4,9,0.00024699999999998,9.043720964784646e-05,10,100000.0,2.4693162999998e-09,2.8598756771734907e-05,4.9692215688171924e-05,5.733415377319747e-05
NumberPartitioning,X,4,10,5.3e-05,3.400980250849256e-05,10,100000.0,5.299615e-10,1.0754843869934453e-05,2.3020892684689704e-05,2.540921420797319e-05
NumberPartitioning,X,4,11,1.1000000000000001e-05,1.286683937707919e-05,10,100000.0,1.0999730000000003e-10,4.068851871911234e-06,1.0487959763462101e-05,1.1249571349858428e-05
NumberPartitioning,X,4,12,2.0000000000000003e-06,4.216370213557839e-06,10,100000.0,1.99998e-11,1.3333333333333332e-06,4.472113594263902e-06,4.666645238046039e-06
NumberPartitioning,X,6,2,1.0,1.0467283057891834e-16,10,100000.0,9.992007221626407e-22,3.31004553766303e-17,3.161013638317052e-11,3.1610136383187854e-11
NumberPartitioning,X,6,3,0.4174379999999999,0.0020212086593037306,10,100000.0,2.431798394e-06,0.0006391622989855068,0.001559422455269899,0.0016853269233132301
NumberPartitioning,X,6,4,0.15377199999999988,0.0016775431771227096,10,100000.0,1.3012363927999991e-06,0.0005304857312983031,0.0011407174903542065,0.0012580347784982317
NumberPartitioning,X,6,5,0.051523999999999924,0.0012001870224631385,10,100000.0,4.886798101999994e-07,0.00037953246091591874,0.0006990563712605725,0.0007954399405919298
NumberPartitioning,X,6,6,0.01608099999999994,0.0005764537179071067,10,100000.0,1.582210236999994e-07,0.00018229067142586482,0.00039777006385599133,0.00043755103998149977
NumberPartitioning,X,6,7,0.00465399999999992,0.00022217110523195912,10,100000.0,4.6322958599999207e-08,7.025667228099425e-05,0.00021522769013302914,0.00022640441382622875
NumberPartitioning,X,6,8,0.0012639999999999301,0.00010834102536789999,10,100000.0,1.2623917399999303e-08,3.4260440420064575e-05,0.00011235620766116709,0.00011746359086021549
NumberPartitioning,X,6,9,0.00030999999999994,5.69600249687933e-05,10,100000.0,3.0990097999994003e-09,1.8012341448144813e-05,5.566875065958819e-05,5.851029178224935e-05
NumberPartitioning,X,6,10,7.7e-05,2.7100635498903793e-05,10,100000.0,7.699341000000001e-10,8.56997342145496e-06,2.7747686390039804e-05,2.9040980431873244e-05
NumberPartitioning,X,6,11,2.3000000000000003e-05,1.4944341180973264e-05,10,100000.0,2.2999270000000003e-10,4.725815626252608e-06,1.5165510212320587e-05,1.5884773631793856e-05
NumberPartitioning,X,6,12,4.000000000000001e-06,5.163977794943223e-06,10,100000.0,3.99996e-11,1.632993161855452e-06,6.3245236974810995e-06,6.531942028728261e-06
NumberPartitioning,X,8,2,0.9999999999999998,1.1702778228589004e-16,10,100000.0,1.3322676295501875e-21,3.700743415417188e-17,3.650024149988857e-11,3.650024149990733e-11
NumberPartitioning,X,8,3,0.42970099999999994,0.0056368755135762305,10,100000.0,2.4502945367e-06,0.0017825365509732273,0.0015653416677198623,0.002372283940057667
NumberPartitioning,X,8,4,0.16759499999999994,0.0035441258129160756,10,100000.0,1.3949561122999996e-06,0.0011207509883010601,0.0011810826018107284,0.0016282011208931784
NumberPartitioning,X,8,5,0.060147999999999924,0.002071761462030689,10,100000.0,5.652635511999993e-07,0.0006551484988577427,0.0007518401101298064,0.000997237738333018
NumberPartitioning,X,8,6,0.0202219999999999,0.0011596915298666512,10,100000.0,1.9811860319999906e-07,0.0003667266617583802,0.00044510515970947704,0.0005767209443434878
NumberPartitioning,X,8,7,0.0062529999999999305,0.0006112291805134164,10,100000.0,6.213563749999932e-08,0.00019328763827806023,0.00024927020981256327,0.00031542946693533495
NumberPartitioning,X,8,8,0.00192899999999991,0.00025770137756716746,10,100000.0,1.9252191899999103e-08,8.149233092752704e-05,0.0001387522680895671,0.0001609136162666189
NumberPartitioning,X,8,9,0.00057999999999996,0.00012719189352222623,10,100000.0,5.796490399999601e-09,4.022160834398512e-05,7.613468591909736e-05,8.610614483169325e-05
NumberPartitioning,X,8,10,0.000153,3.743141876967945e-05,10,100000.0,1.5297533000000002e-09,1.1836853936376468e-05,3.91120607997073e-05,4.0863974489898936e-05
NumberPartitioning,X,8,11,4.9e-05,1.4491376746189439e-05,10,100000.0,4.899741000000001e-10,4.5825756949558395e-06,2.2135358592080682e-05,2.2604736229383436e-05
NumberPartitioning,X,8,12,1.2000000000000002e-05,7.888106377466157e-06,10,100000.0,1.1999800000000003e-10,2.4944382578492945e-06,1.095435986263004e-05,1.1234777355258193e-05
SK,Grover,4,2,0.9999999999999998,1.4332917616497527e-16,10,100000.0,9.992007221626407e-22,4.532466518368394e-17,3.161013638317052e-11,3.1610136383203014e-11
SK,Grover,4,3,0.45186399999999993,0.006131188393053265,10,100000.0,2.4764909318e-06,0.0019388520085636004,0.0015736870501468834,0.002497125956557079
SK,Grover,4,4,0.19054899999999994,0.007001619574546083,10,100000.0,1.5419595818999997e-06,0.002214106516558471,0.0012417566516431469,0.0025385482561036113
SK,Grover,4,5,0.07531899999999994,0.004988311783002753,10,100000.0,6.962365330999996e-07,0.0015774426913344303,0.0008344078937186535,0.0017845341065791964
SK,Grover,4,6,0.02855899999999991,0.002988858756560233,10,100000.0,2.773534356999992e-07,0.0009451601275269065,0.0005266435565921216,0.0010819801765128035
SK,Grover,4,7,0.010455999999999929,0.0016459188585374151,10,100000.0,1.0344233919999932e-07,0.0005204852436802706,0.00032162453140268906,0.0006118392175146262
SK,Grover,4,8,0.0036299999999999596,0.0007292614224146603,10,100000.0,3.6163444599999607e-08,0.00023061271045244958,0.00019016688618158422,0.0002989074552804345
SK,Grover,4,9,0.00124599999999991,0.0003422539667817201,10,100000.0,1.2443420599999103e-08,0.0001082302073257844,0.0001115500811295048,0.00015542586135447787
SK,Grover,4,10,0.00042099999999996003,0.00016762723194303645,10,100000.0,4.207974699999602e-09,5.300838508093275e-05,6.486890395250718e-05,8.377268999434157e-05
SK,Grover,4,11,0.00012299999999999,7.257945837339822e-05,10,100000.0,1.2298012999999e-09,2.29516399801318e-05,3.506852292298465e-05,4.1911562578571136e-05
SK,Grover,4,12,3.8e-05,3.22490309931942e-05,10,100000.0,3.7997620000000004e-10,1.019803902718557e-05,1.9492978222939666e-05,2.1999459084259324e-05
SK,Grover,6,2,1.0,9.791246743253677e-17,10,100000.0,7.771561172376094e-22,3.09626408413875e-17,2.787751992623464e-11,2.7877519926251832e-11
SK,Grover,6,3,0.4824139999999999,0.0035618727907911108,10,100000.0,2.4967931436e-06,0.0011263630754680329,0.0015801244076337788,0.0019404862590025743
SK,Grover,6,4,0.22847199999999995,0.004580462858707622,10,100000.0,1.7625366264e-06,0.0014484695371322104,0.0013276055989637887,0.001964841119887305
SK,Grover,6,5,0.10586499999999988,0.004066686475361607,10,100000.0,9.46427176299999e-07,0.0012859991791944895,0.0009728448880988167,0.0016125200976077475
SK,Grover,6,6,0.04797399999999988,0.002712154535092376,10,100000.0,4.566587511999988e-07,0.0008576585697246976,0.0006757653077807404,0.0010918960451536642
SK,Grover,6,7,0.02170599999999996,0.0018807929769706533,10,100000.0,2.123166591999996e-07,0.0005947589614475878,0.00046077831893438694,0.0007523661883831654
SK,Grover,6,8,0.0097069999999999,0.0010393165489344218,10,100000.0,9.6118019899999e-08,0.0003286607504538618,0.00031002906299248625,0.00045181402013316785
SK,Grover,6,9,0.00436299999999993,0.0005707899010241014,10,100000.0,4.343671009999931e-08,0.00018049961526582362,0.00020841475499589588,0.0002757114818267633
SK,Grover,6,10,0.00189499999999992,0.00030855397510903414,10,100000.0,1.8913232899999204e-08,9.757333424434487e-05,0.00013752539001944043,0.0001686232144621785
SK,Grover,6,11,0.00083599999999993,0.00011325487480309202,10,100000.0,8.352895599999302e-09,3.5814336049498456e-05,9.139417705739957e-05,9.816089988720411e-05
SK,Grover,6,12,0.00036599999999997,0.00010658330075576652,10,100000.0,3.6585581999997002e-09,3.37045990926968e-05,6.0486016565812134e-05,6.924274835677103e-05
SK,Grover,8,2,1.0,1.0467283057891834e-16,10,100000.0,4.440892098500625e-22,3.31004553766303e-17,2.1073424255447012e-11,2.107342425547301e-11
SK,Grover,8,3,0.4953099999999999,0.0072037258878074354,10,100000.0,2.499312996e-06,0.0022780181444990075,0.00158092156541683,0.0027728468516430367
SK,Grover,8,4,0.24407499999999996,0.009353313435474195,10,100000.0,1.8442365834999996e-06,0.0029577774125552803,0.0013580267241479454,0.0032546403496734027
SK,Grover,8,5,0.12088299999999992,0.007724021764742938,10,100000.0,1.0621660584999992e-06,0.0024425501473300934,0.0010306144082536392,0.002651078512741986
SK,Grover,8,6,0.06015099999999994,0.005023032395321014,10,100000.0,5.651014942999994e-07,0.0015884223130025704,0.000751732328891075,0.001757323800198596
SK,Grover,8,7,0.02985899999999996,0.00305687004048986,10,100000.0,2.8959030109999957e-07,0.0009666671839079092,0.0005381359503880033,0.00110636148954329
SK,Grover,8,8,0.015116999999999912,0.0020875187291242436,10,100000.0,1.4884554349999915e-07,0.0006601313842292682,0.00038580505893520776,0.0007646038110972563
SK,Grover,8,9,0.00756199999999992,0.0014175079854762372,10,100000.0,7.503007759999922e-08,0.0004482553835581788,0.0002739161871814063,0.0005253217742383131
SK,Grover,8,10,0.0037649999999999502,0.0006898027093145656,10,100000.0,3.750396529999951e-08,0.0002181347697589073,0.00019365940540030455,0.0002916963199592532
SK,Grover,8,11,0.00191299999999992,0.0004358656775761084,10,100000.0,1.9091694499999206e-08,0.00013783282950330811,0.00013817269809915129,0.00019516552817771691
SK,Grover,8,12,0.00096399999999993,0.00022618576436197053,10,100000.0,9.630246599999302e-09,7.152621896899686e-05,9.813381985839185e-05,0.0001214341245284874
SK,X,4,2,1.0,9.064933036736789e-17,10,100000.0,6.661338147750938e-22,2.866583523299505e-17,2.5809568279517847e-11,2.5809568279533767e-11
SK,X,4,3,0.42060299999999995,0.006013553303441575,10,100000.0,2.4366356985000004e-06,0.0019016525269705052,0.0015609726770510752,0.0024602678780639535
SK,X,4,4,0.1571519999999999,0.005690808964169002,10,100000.0,1.3242610211999994e-06,0.0017995918055677589,0.0011507654066750528,0.002136069214203188
SK,X,4,5,0.053494999999999925,0.0037550240419410817,10,100000.0,5.062059478999993e-07,0.0011874428641225454,0.0007114815162040397,0.0013842783330875162
SK,X,4,6,0.01689299999999991,0.0014247966716537314,10,100000.0,1.6605799509999915e-07,0.00045056026850528563,0.00040750214122136724,0.0006075051857026031
SK,X,4,7,0.00497199999999991,0.0006858862879515773,10,100000.0,4.946855819999911e-08,0.00021689628858050891,0.0002224152831978934,0.00031066470382069237
SK,X,4,8,0.0013789999999999,0.00027826645903201644,10,100000.0,1.3770286699999005e-08,8.799558069711051e-05,0.00011734686489207542,0.00014667484079493897
SK,X,4,9,0.00036999999999994004,8.326663997861329e-05,10,100000.0,3.6985685999994007e-09,2.6331223544165203e-05,6.0815858129269215e-05,6.627142622074917e-05
SK,X,4,10,8.5e-05,2.7182510717166825e-05,10,100000.0,8.499211000000001e-10,8.59586463881842e-06,2.915340631898784e-05,3.0394242693130045e-05
SK,X,4,11,2.1000000000000002e-05,1.66332999331662e-05,10,100000.0,2.0999310000000002e-10,5.259911279353166e-06,1.4491138671615837e-05,1.5416217651118793e-05
SK,X,4,12,7.000000000000001e-06,1.5670212364724212e-05,10,100000.0,6.99973e-11,4.955356249106169e-06,8.366438907922533e-06,9.723829264006826e-06
SK,X,6,2,0.9999999999999998,1.0467283057891834e-16,10,100000.0,1.2212453270876718e-21,3.31004553766303e-17,3.4946320651646173e-11,3.4946320651661845e-11
SK,X,6,3,0.42579599999999995,0.005693802088431069,10,100000.0,2.4446458893999996e-06,0.0018005383145665633,0.0015635363409271944,0.00238465597343143
SK,X,6,4,0.16241399999999986,0.006141482267697618,10,100000.0,1.360017465799999e-06,0.0019421072175460413,0.0011661978673449883,0.0022653471941943967
SK,X,6,5,0.05731599999999996,0.0038603085656748097,10,100000.0,5.401746435999996e-07,0.001220736753859009,0.0007349657431472569,0.0014249115291210996
SK,X,6,6,0.01905499999999994,0.002072938065216172,10,100000.0,1.868803960999994e-07,0.0006555205734545764,0.00043229665289011825,0.000785230933115995
SK,X,6,7,0.005914999999999971,0.0008391960438419555,10,100000.0,5.879378949999971e-08,0.00026537709019430994,0.00024247430688631674,0.00035947015105568724
SK,X,6,8,0.00175499999999994,0.00031896534120326025,10,100000.0,1.7518284099999406e-08,0.00010086569728550545,0.0001323566549139083,0.00016640965413367888
SK,X,6,9,0.00055199999999994,0.00014053864632586392,10,100000.0,5.5167751999994005e-09,4.4442222166658435e-05,7.427499713900635e-05,8.655568329757457e-05
SK,X,6,10,0.00016199999999999,5.884065110296944e-05,10,100000.0,1.6197063999999e-09,1.8607047649268215e-05,4.0245576154403604e-05,4.433879364870044e-05
SK,X,6,11,5.1000000000000006e-05,2.8848262031225072e-05,10,100000.0,5.099665e-10,9.122621455602672e-06,2.258243786662547e-05,2.4355465961919558e-05
SK,X,6,12,1.1e-05,8.755950357709133e-06,10,100000.0,1.0999810000000001e-10,2.7688746209726917e-06,1.0487997902364397e-05,1.0847339151453994e-05
SK,X,8,2,1.0,9.064933036736789e-17,10,100000.0,6.661338147750938e-22,2.866583523299505e-17,2.5809568279517847e-11,2.5809568279533767e-11
SK,X,8,3,0.4296049999999999,0.006584880408936858,10,100000.0,2.4500551938999997e-06,0.0020823220212061446,0.0015652652151951756,0.002605018271317889
SK,X,8,4,0.1676649999999999,0.00643714610677746,10,100000.0,1.3951615460999993e-06,0.0020356043328702217,0.0011811695670393813,0.002353475418630928
SK,X,8,5,0.06183199999999993,0.004264045549058381,10,100000.0,5.799243989999995e-07,0.0013484095981727729,0.0007615276744807109,0.0015485905990430325
SK,X,8,6,0.022130999999999932,0.0019950185184325567,10,100000.0,2.1637636749999933e-07,0.0006308802492461492,0.0004651627322776399,0.0007838279507576154
SK,X,8,7,0.0078069999999999095,0.0008673977685519745,10,100000.0,7.745373609999913e-08,0.0002742952585971811,0.00027830511331989417,0.00039075775742637996
SK,X,8,8,0.00279599999999996,0.0002853146411323039,10,100000.0,2.7881091199999596e-08,9.022441157716427e-05,0.00016697631927911093,0.0001897934025313976
SK,X,8,9,0.0009529999999999201,0.00016878981011897505,10,100000.0,9.520661499999202e-09,5.337602458032974e-05,9.757387713932045e-05,0.00011121897994496788
SK,X,8,10,0.00031499999999994,7.442371187257608e-05,10,100000.0,3.1489578999994007e-09,2.353484414414555e-05,5.611557626897723e-05,6.085102126413839e-05
SK,X,8,11,0.00010699999999999,5.078276172961035e-05,10,100000.0,1.0698622999999e-09,1.6058919293920055e-05,3.270874959395269e-05,3.64383203357199e-05
SK,X,8,12,3.4e-05,1.9550504398153576e-05,10,100000.0,3.3998500000000004e-10,6.18241233033047e-06,1.8438682165491113e-05,1.944755054556286e-05
ThreeSAT,Grover,4,2,1.0,5.233641528945917e-17,10,100000.0,3.330669073875469e-22,1.655022768831515e-17,1.8250120749944283e-11,1.8250120749951786e-11
ThreeSAT,Grover,4,3,0.4612049999999999,0.02396005298176297,10,100000.0,2.4797827224999995e-06,0.0075768340280679795,0.0015747325876160688,0.0077387464496124206
ThreeSAT,Grover,4,4,0.2032459999999999,0.02612396736927815,10,100000.0,1.6132284797999997e-06,0.0082611238406836,0.0012701293161721762,0.00835819332098217
ThreeSAT,Grover,4,5,0.08625099999999994,0.018534865314380394,10,100000.0,7.850257788999995e-07,0.005861239051789488,0.0008860168050889326,0.005927828354559715
ThreeSAT,Grover,4,6,0.03585299999999996,0.01100667883100479,10,100000.0,3.445853010999996e-07,0.0034806174579934657,0.000587013884929479,0.003529770982654384
ThreeSAT,Grover,4,7,0.014212999999999911,0.005707365708742822,10,100000.0,1.3981674009999915e-07,0.0018048275079168494,0.00037392076714191626,0.0018431546526087668
ThreeSAT,Grover,4,8,0.00543399999999991,0.0027045319989479123,10,100000.0,5.397888599999911e-08,0.0008552481121483513,0.00023233356623613194,0.0008862438825364709
ThreeSAT,Grover,4,9,0.0020589999999999402,0.0012813053240087993,10,100000.0,2.0532829499999404e-08,0.00040518432019678326,0.00014329281035697293,0.00042977571224224475
ThreeSAT,Grover,4,10,0.00072399999999997,0.0005068245368084685,10,100000.0,7.2324463999997004e-09,0.00016027199103746062,8.5043791072598e-05,0.00018143747548704362
ThreeSAT,Grover,4,11,0.00026599999999999004,0.00020298877910969348,10,100000.0,2.6589215999999e-09,6.419068814434375e-05,5.156473213350284e-05,8.233690572546611e-05
ThreeSAT,Grover,4,12,7.500000000000001e-05,6.09644705272396e-05,10,100000.0,7.499103000000001e-10,1.9278658321228335e-05,2.7384490135841494e-05,3.3489953219833955e-05
ThreeSAT,Grover,6,2,0.9999999999999998,1.1102230246251565e-16,10,100000.0,1.2212453270876718e-21,3.510833468576701e-17,3.4946320651646173e-11,3.494632065166381e-11
ThreeSAT,Grover,6,3,0.46961499999999995,0.0166359612152576,10,100000.0,2.4882767209e-06,0.0052607528506436714,0.001577427247419037,0.005492157797847355
ThreeSAT,Grover,6,4,0.2127889999999999,0.019240078799792438,10,100000.0,1.6717667890999992e-06,0.006084247136846287,0.001292968208851246,0.0062201149516164286
ThreeSAT,Grover,6,5,0.09321699999999997,0.014660539667192826,10,100000.0,8.433415262999997e-07,0.004636069707557623,0.0009183362817073056,0.00472614894598482
ThreeSAT,Grover,6,6,0.040253999999999915,0.009367367945278005,10,100000.0,3.855464265999992e-07,0.0029622218387930005,0.000620923849276221,0.0030265995190679232
ThreeSAT,Grover,6,7,0.0170319999999999,0.005313521117551609,10,100000.0,1.6716500819999901e-07,0.0016802829126866374,0.0004088581761442457,0.0017293107513881617
ThreeSAT,Grover,6,8,0.00709099999999995,0.0027279762543769123,10,100000.0,7.034020049999952e-08,0.0008626618366685922,0.0002652172703652602,0.0009025107450576022
ThreeSAT,Grover,6,9,0.00286499999999994,0.001257636672493285,10,100000.0,2.8553682899999406e-08,0.0003976996354034011,0.00016897835038844297,0.00043210957279375055
ThreeSAT,Grover,6,10,0.00111499999999995,0.000572989237827988,10,100000.0,1.11346128999995e-08,0.00018119510663003528,0.00010552067522528227,0.00020968137629906323
ThreeSAT,Grover,6,11,0.00043499999999997,0.0002656752403468007,10,100000.0,4.3474724999997e-09,8.401388774085527e-05,6.5935366079212e-05,0.00010679796736517382
ThreeSAT,Grover,6,12,0.00016699999999999002,0.00012256970805763436,10,100000.0,1.6695858999999005e-09,3.875994496040173e-05,4.08605665648422e-05,5.631979432964286e-05
ThreeSAT,Grover,8,2,1.0,1.4332917616497527e-16,10,100000.0,1.1102230246251563e-21,4.532466518368394e-17,3.3320009373125277e-11,3.33200093731561e-11
ThreeSAT,Grover,8,3,0.47489499999999996,0.024190438538122194,10,100000.0,2.4884307939e-06,0.007649688337878004,0.0015774760834637081,0.007810644177055228
ThreeSAT,Grover,8,4,0.21935199999999994,0.03055897787703125,10,100000.0,1.7039623407999996e-06,0.009663597305811565,0.0013053590850030498,0.00975136273705827
ThreeSAT,Grover,8,5,0.09983199999999992,0.024958144874079786,10,100000.0,8.930495367999993e-07,0.007892458397454845,0.0009450129823446868,0.007948833190623356
ThreeSAT,Grover,8,6,0.04558099999999991,0.017034315986006358,10,100000.0,4.3242221309999916e-07,0.0053867236898797,0.0006575881789539705,0.005426713031311972
ThreeSAT,Grover,8,7,0.020243999999999908,0.010056619931390693,10,100000.0,1.9743158419999916e-07,0.0031801824545840845,0.00044433274040970596,0.0032110733452608104
ThreeSAT,Grover,8,8,0.009150999999999911,0.005634458368921632,10,100000.0,9.038686789999913e-08,0.0017817721827189641,0.0003006440884168507,0.0018069584884581884
ThreeSAT,Grover,8,9,0.00403699999999993,0.0030438318321192176,10,100000.0,4.012364209999931e-08,0.000962544140401999,0.00020030886675332,0.000983165735937854
ThreeSAT,Grover,8,10,0.0017649999999999702,0.0015505429156696376,10,100000.0,1.75972100999997e-08,0.0004903247223354438,0.00013265447636623387,0.000507952304289812
ThreeSAT,Grover,8,11,0.00079199999999994,0.0008234723229512066,10,100000.0,7.907624399999401e-09,0.00026040481306355615,8.892482443052334e-05,0.0002751695678425669
ThreeSAT,Grover,8,12,0.00032499999999997,0.0003591734338109566,10,100000.0,3.2477826999997003e-09,0.00011358061258663541,5.6989320929448706e-05,0.0001270761120571253
ThreeSAT,X,4,2,1.0,9.064933036736789e-17,10,100000.0,5.55111512312578e-22,2.866583523299505e-17,2.3560804576936204e-11,2.3560804576953643e-11
ThreeSAT,X,4,3,0.357089,0.013584258414306872,10,100000.0,2.2941036720999994e-06,0.0042957196913516954,0.0015146298795745445,0.004554921661100957
ThreeSAT,X,4,4,0.1059329999999999,0.00986700230284985,10,100000.0,9.462357754999993e-07,0.0031202200955132036,0.0009727465114303929,0.003268334318876272
ThreeSAT,X,4,5,0.02764799999999996,0.00439248803198272,10,100000.0,2.6866223539999964e-07,0.0013890266776095926,0.0005183263792245188,0.0014825846844315985
ThreeSAT,X,4,6,0.006434999999999941,0.0017132895584550728,10,100000.0,6.39094894999994e-08,0.0005417897296102223,0.0002528032624393906,0.0005978675443700863
ThreeSAT,X,4,7,0.00145099999999991,0.0005671654667437635,10,100000.0,1.4486050899999103e-08,0.00017935346851027752,0.00012035801136608689,0.0002159947165248868
ThreeSAT,X,4,8,0.00031299999999997004,0.0001544200620241971,10,100000.0,3.1288056999997e-09,4.883191124209339e-05,5.5935728295962145e-05,7.425201179466714e-05
ThreeSAT,X,4,9,6.400000000000001e-05,3.0983866769659334e-05,10,100000.0,6.399504e-10,9.797958971132712e-06,2.5297240956278217e-05,2.712840577697112e-05
ThreeSAT,X,4,10,1.5000000000000002e-05,8.498365855987975e-06,10,100000.0,1.499971e-10,2.6874192494328497e-06,1.2247330321339422e-05,1.2538712941216184e-05
ThreeSAT,X,4,11,5.000000000000001e-06,9.718253158075502e-06,10,100000.0,4.999890000000001e-11,3.073181485764296e-06,7.070990029691741e-06,7.709951001429546e-06
ThreeSAT,X,4,12,2.0000000000000003e-06,4.216370213557839e-06,10,100000.0,1.99998e-11,1.3333333333333332e-06,4.472113594263902e-06,4.666645238046039e-06
ThreeSAT,X,6,2,1.0,9.064933036736789e-17,10,100000.0,8.88178419700125e-22,2.866583523299505e-17,2.9802322387695307e-11,2.980232238770909e-11
ThreeSAT,X,6,3,0.35332299999999994,0.01161592207082821,10,100000.0,2.2836442099e-06,0.0036732770866836867,0.0015111731237353316,0.0039719779412095675
ThreeSAT,X,6,4,0.1047509999999999,0.008904168125097365,10,100000.0,9.370687220999993e-07,0.002815745194437876,0.0009680230999826395,0.00297749722453271
ThreeSAT,X,6,5,0.02829999999999991,0.0042696890336937085,10,100000.0,2.7482702779999916e-07,0.0013501942247115528,0.0005242394756215896,0.0014483961724074082
ThreeSAT,X,6,6,0.00701899999999994,0.001713368676678281,10,100000.0,6.967091569999941e-08,0.0005418147489891986,0.0002639524875806239,0.0006026890889357693
ThreeSAT,X,6,7,0.00168199999999994,0.0005043764026553597,10,100000.0,1.67894191999994e-08,0.00015949782304331352,0.00012957399121737124,0.00020549689719203928
ThreeSAT,X,6,8,0.00040499999999995,0.000175641680702502,10,100000.0,4.048082099999501e-09,5.5542776307994956e-05,6.362454007691923e-05,8.445757574072007e-05
ThreeSAT,X,6,9,8.400000000000001e-05,5.253570214625479e-05,10,100000.0,8.399046e-10,1.661324772583615e-05,2.8981107639288046e-05,3.340515828431292e-05
ThreeSAT,X,6,10,1.9e-05,1.7919573407620816e-05,10,100000.0,1.899935e-10,5.666666666666666e-06,1.3783812970292365e-05,1.4903174531324227e-05
ThreeSAT,X,6,11,5e-06,7.0710678118654756e-06,10,100000.0,4.99993e-11,2.2360679774997895e-06,7.071018314217549e-06,7.416151292955126e-06
ThreeSAT,X,6,12,0.0,0.0,10,100000.0,0.0,0.0,0.0,1e-16
ThreeSAT,X,8,2,1.0,9.791246743253677e-17,10,100000.0,5.551115123125781e-22,3.09626408413875e-17,2.3560804576936207e-11,2.356080457695655e-11
ThreeSAT,X,8,3,0.3580579999999999,0.0140562013202556,10,100000.0,2.2967464951999995e-06,0.004444961142187356,0.0015155020604406975,0.004696214012452534
ThreeSAT,X,8,4,0.10998899999999993,0.010423120080965315,10,100000.0,9.779364258999997e-07,0.003296079978128904,0.0009889066820989731,0.0034412322862780184
ThreeSAT,X,8,5,0.031212999999999942,0.005639338121131246,10,100000.0,3.021012670999994e-07,0.001783315295858926,0.0005496373960166824,0.0018660961153017838
ThreeSAT,X,8,6,0.00847099999999993,0.002230059540809552,10,100000.0,8.394766309999931e-08,0.00070520674667474,0.00028973723112503044,0.0007624068590034919
ThreeSAT,X,8,7,0.0022679999999999302,0.0008592735950272775,10,100000.0,2.2621916599999304e-08,0.00027172616935273303,0.0001504058396472667,0.0003105753172921336
ThreeSAT,X,8,8,0.00059199999999994,0.00027173516518846235,10,100000.0,5.915830799999401e-09,8.593020423576388e-05,7.691443817645294e-05,0.00011532489236933844
ThreeSAT,X,8,9,0.00013399999999999,8.921883209275993e-05,10,100000.0,1.3397487999999e-09,2.8213471959324834e-05,3.660257914409721e-05,4.621416233147052e-05
ThreeSAT,X,8,10,3.5999999999999994e-05,3.272783388968954e-05,10,100000.0,3.5997740000000003e-10,1.0349449797506682e-05,1.89730703893703e-05,2.161223059082776e-05
ThreeSAT,X,8,11,8.000000000000001e-06,1.3165611772087668e-05,10,100000.0,7.999779999999999e-11,4.163331998932266e-06,8.944148925414872e-06,9.865654227335019e-06
ThreeSAT,X,8,12,3.0000000000000005e-06,4.83045891539648e-06,10,100000.0,2.9999699999999995e-11,1.5275252316519468e-06,5.47719818885532e-06,5.686214323548957e-06
