problem,representation,sense,mixer,N,p,instance_seed,angle_seed,reps,tol,sample_from_periods,canonicalize,beta_period,gamma_period,inc_count,dec_count,other_count,inc_prop,dec_prop,inc_se_binom,dec_se_binom
MaxCut,pairwise Ising / graph cut,maximize cut value,X,4,5,6,22264333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,2206,2144,95650,0.02206,0.021440000000000001,0.0004644712736004241,0.00045804286262313924
MaxCut,pairwise Ising / graph cut,maximize cut value,X,4,6,6,22264333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,711,637,98652,0.00711,0.0063699999999999998,0.00026569621562980535,0.00025158344738873423
MaxCut,pairwise Ising / graph cut,maximize cut value,X,4,7,6,22264333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,189,161,99650,0.00189,0.0016100000000000001,0.00013734729338432558,0.00012678359120958833
MaxCut,pairwise Ising / graph cut,maximize cut value,X,4,8,6,22264333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,43,44,99913,0.00042999999999999999,0.00044000000000000002,6.5560285234278839e-05,6.6317901052430784e-05
MaxCut,pairwise Ising / graph cut,maximize cut value,X,4,9,6,22264333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,12,13,99975,0.00012,0.00012999999999999999,3.4638937628050894e-05,3.6053169070138622e-05
MaxCut,pairwise Ising / graph cut,maximize cut value,X,4,10,6,22264333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,4,1,99995,4.0000000000000003e-05,1.0000000000000001e-05,1.9999599995999918e-05,9.999949999874999e-06
MaxCut,pairwise Ising / graph cut,maximize cut value,X,4,11,6,22264333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,1,1,99998,1.0000000000000001e-05,1.0000000000000001e-05,9.999949999874999e-06,9.999949999874999e-06
MaxCut,pairwise Ising / graph cut,maximize cut value,X,4,12,6,22264333,100000,1.000e-12,true,false,3.1415926535897931,6.2831853071795862,0,0,100000,0,0,0,0
MaxCut,pairwise Ising / graph cut,maximize cut value,Grover,4,2,6,22264333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,49849,50150,1,0.49848999999999999,0.50149999999999995,0.0015811316197584565,0.0015811317149434451
MaxCut,pairwise Ising / graph cut,maximize cut value,Grover,4,3,6,22264333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,21163,21512,57325,0.21163000000000001,0.21512000000000001,0.0012916762098142088,0.001299397497304039
MaxCut,pairwise Ising / graph cut,maximize cut value,Grover,4,4,6,22264333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,8290,8347,83363,0.082900000000000001,0.083470000000000003,0.00087193801385190221,0.0008746585568094558
MaxCut,pairwise Ising / graph cut,maximize cut value,Grover,4,5,6,22264333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,3119,3017,93864,0.031189999999999999,0.030169999999999999,0.00054970159086544402,0.00054092301762820186
MaxCut,pairwise Ising / graph cut,maximize cut value,Grover,4,6,6,22264333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,1074,1051,97875,0.01074,0.01051,0.00032595478827592028,0.00032248317630536943
MaxCut,pairwise Ising / graph cut,maximize cut value,Grover,4,7,6,22264333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,362,354,99284,0.00362,0.0035400000000000002,0.0001899182876923652,0.00018781555846095392
MaxCut,pairwise Ising / graph cut,maximize cut value,Grover,4,8,6,22264333,100000,1.000e-12,true,false,6.2831853071795862,6.2831853071795862,107,108,99785,0.00107,0.00108,0.0001033854486859732,0.00010386691484779935
