problem,mixer,N,p,instance_seed,angle_seed,reps,tol,canonicalize,inc_count,dec_count,other_count,inc_prop,dec_prop,inc_se_binom,dec_se_binom
SK,Grover,5,4,12,21260239,100000,1.000e-12,false,9870,12005,78125,0.098699999999999996,0.12005,0.00094317713076600839,0.0010278034710001712
SK,Grover,5,5,12,21260239,100000,1.000e-12,false,4534,5155,90311,0.045339999999999998,0.051549999999999999,0.00065790792972877292,0.00069923241844182247
SK,Grover,5,6,12,21260239,100000,1.000e-12,false,2063,2232,95705,0.020629999999999999,0.02232,0.00044949308226045032,0.00046713828359491152
SK,Grover,5,7,12,21260239,100000,1.000e-12,false,911,894,98195,0.00911,0.00894,0.00030044979447488393,0.00029765880467407646
SK,Grover,5,8,12,21260239,100000,1.000e-12,false,382,358,99260,0.00382,0.0035799999999999998,0.00019507453959961049,0.00018886989172443551
SK,Grover,5,9,12,21260239,100000,1.000e-12,false,139,154,99707,0.00139,0.0015399999999999999,0.00011781629344025384,0.0001240011451560025
SK,Grover,5,10,12,21260239,100000,1.000e-12,false,60,59,99881,0.00059999999999999995,0.00059000000000000003,7.743642553733998e-05,7.6788794755484999e-05
SK,Grover,5,11,12,21260239,100000,1.000e-12,false,23,25,99952,0.00023000000000000001,0.00025000000000000001,4.7952799709714551e-05,4.9993749609326164e-05
SK,Grover,5,12,12,21260239,100000,1.000e-12,false,6,6,99988,6.0000000000000002e-05,6.0000000000000002e-05,2.4494162569885914e-05,2.4494162569885914e-05
SK,Grover,5,13,12,21260239,100000,1.000e-12,false,2,2,99996,2.0000000000000002e-05,2.0000000000000002e-05,1.4141994201667599e-05,1.4141994201667599e-05
SK,Grover,5,14,12,21260239,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
SK,Grover,5,15,12,21260239,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
SK,Grover,5,16,12,21260239,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,17,12,21260239,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,18,12,21260239,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,19,12,21260239,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,20,12,21260239,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,2,13,21260240,100000,1.000e-12,false,48284,51716,0,0.48283999999999999,0.51715999999999995,0.0015802073737329542,0.001580207373732954
SK,X,5,3,13,21260240,100000,1.000e-12,false,21312,21687,57001,0.21312,0.21687000000000001,0.0012949898285314831,0.0013032168012268718
SK,X,5,4,13,21260240,100000,1.000e-12,false,8259,7952,83789,0.082589999999999997,0.079519999999999993,0.00087045328364019627,0.00085554993775933388
SK,X,5,5,13,21260240,100000,1.000e-12,false,2899,2692,94409,0.028989999999999998,0.026919999999999999,0.00053056177679889455,0.00051181357543543136
SK,X,5,6,13,21260240,100000,1.000e-12,false,922,805,98273,0.0092200000000000008,0.0080499999999999999,0.00030224148623244956,0.00028258091761476038
SK,X,5,7,13,21260240,100000,1.000e-12,false,287,239,99474,0.0028700000000000002,0.0023900000000000002,0.00016916746436593534,0.00015441139530488027
SK,X,5,8,13,21260240,100000,1.000e-12,false,86,67,99847,0.00085999999999999998,0.00067000000000000002,9.2696299818277527e-05,8.1826102192393354e-05
SK,X,5,9,13,21260240,100000,1.000e-12,false,30,16,99954,0.00029999999999999997,0.00016000000000000001,5.476403929587371e-05,3.9996799871989764e-05
SK,X,5,10,13,21260240,100000,1.000e-12,false,7,2,99991,6.9999999999999994e-05,2.0000000000000002e-05,2.6456587081481237e-05,1.4141994201667599e-05
SK,X,5,11,13,21260240,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
SK,X,5,12,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,13,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,14,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,15,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,16,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,17,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,18,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,19,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,20,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,2,13,21260240,100000,1.000e-12,false,40059,59941,0,0.40059,0.59941,0.0015495730118326146,0.0015495730118326146
SK,Grover,5,3,13,21260240,100000,1.000e-12,false,18606,29552,51842,0.18606,0.29552,0.0012306164162727555,0.0014428718917492294
SK,Grover,5,4,13,21260240,100000,1.000e-12,false,9027,12611,78362,0.090270000000000003,0.12611,0.00090620818303522286,0.0010497917312495845
SK,Grover,5,5,13,21260240,100000,1.000e-12,false,4126,5290,90584,0.041259999999999998,0.052900000000000003,0.0006289484271385055,0.00070782476645000222
SK,Grover,5,6,13,21260240,100000,1.000e-12,false,1731,2288,95981,0.017309999999999999,0.022880000000000001,0.00041243622416077856,0.000472826665914688
SK,Grover,5,7,13,21260240,100000,1.000e-12,false,714,964,98322,0.0071399999999999996,0.0096399999999999993,0.00026625214365334223,0.00030898333935667143
SK,Grover,5,8,13,21260240,100000,1.000e-12,false,306,411,99283,0.0030599999999999998,0.0041099999999999999,0.00017466071109439581,0.00020231430745253781
SK,Grover,5,9,13,21260240,100000,1.000e-12,false,117,163,99720,0.00117,0.0016299999999999999,0.00010810324231955303,0.00012756735867768055
SK,Grover,5,10,13,21260240,100000,1.000e-12,false,48,72,99880,0.00048000000000000001,0.00072000000000000005,6.9265402619200886e-05,8.4822261228995773e-05
SK,Grover,5,11,13,21260240,100000,1.000e-12,false,20,26,99954,0.00020000000000000001,0.00025999999999999998,4.4716887190411634e-05,5.0983565979637007e-05
SK,Grover,5,12,13,21260240,100000,1.000e-12,false,5,7,99988,5.0000000000000002e-05,6.9999999999999994e-05,2.2360120751015635e-05,2.6456587081481237e-05
SK,Grover,5,13,13,21260240,100000,1.000e-12,false,3,3,99994,3.0000000000000001e-05,3.0000000000000001e-05,1.7320248266119051e-05,1.7320248266119051e-05
SK,Grover,5,14,13,21260240,100000,1.000e-12,false,1,1,99998,1.0000000000000001e-05,1.0000000000000001e-05,9.999949999874999e-06,9.999949999874999e-06
SK,Grover,5,15,13,21260240,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,Grover,5,16,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,17,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,18,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,19,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,20,13,21260240,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,2,14,21260241,100000,1.000e-12,false,50042,49958,0,0.50041999999999998,0.49958000000000002,0.001581138272258312,0.001581138272258312
SK,X,5,3,14,21260241,100000,1.000e-12,false,20457,21635,57908,0.20457,0.21634999999999999,0.0012756218683450046,0.0013020855482647827
SK,X,5,4,14,21260241,100000,1.000e-12,false,7647,8431,83922,0.076469999999999996,0.084309999999999996,0.00084037098414926252,0.0008786456845623268
SK,X,5,5,14,21260241,100000,1.000e-12,false,2570,2947,94483,0.025700000000000001,0.02947,0.00050039494401922166,0.00053480388087597116
SK,X,5,6,14,21260241,100000,1.000e-12,false,802,931,98267,0.0080199999999999994,0.0093100000000000006,0.00028205814294219548,0.00030369925749003732
SK,X,5,7,14,21260241,100000,1.000e-12,false,240,286,99474,0.0023999999999999998,0.0028600000000000001,0.00015473331897170693,0.00016887333714947427
SK,X,5,8,14,21260241,100000,1.000e-12,false,70,73,99857,0.00069999999999999999,0.00072999999999999996,8.3636714426141818e-05,8.5408846146052103e-05
SK,X,5,9,14,21260241,100000,1.000e-12,false,18,12,99970,0.00018000000000000001,0.00012,4.2422588322732031e-05,3.4638937628050894e-05
SK,X,5,10,14,21260241,100000,1.000e-12,false,3,4,99993,3.0000000000000001e-05,4.0000000000000003e-05,1.7320248266119051e-05,1.9999599995999918e-05
SK,X,5,11,14,21260241,100000,1.000e-12,false,2,2,99996,2.0000000000000002e-05,2.0000000000000002e-05,1.4141994201667599e-05,1.4141994201667599e-05
SK,X,5,12,14,21260241,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,X,5,13,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,14,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,15,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,16,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,17,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,18,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,19,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,20,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,2,14,21260241,100000,1.000e-12,false,45911,54089,0,0.45911000000000002,0.54088999999999998,0.0015758426568030198,0.0015758426568030198
SK,Grover,5,3,14,21260241,100000,1.000e-12,false,19730,26676,53594,0.1973,0.26676,0.0012584621964922109,0.0013985674899696474
SK,Grover,5,4,14,21260241,100000,1.000e-12,false,8591,12263,79146,0.08591,0.12263,0.00088616856127939894,0.0010372650726791102
SK,Grover,5,5,14,21260241,100000,1.000e-12,false,3675,5530,90795,0.036749999999999998,0.055300000000000002,0.00059497426414929918,0.00072278565287365801
SK,Grover,5,6,14,21260241,100000,1.000e-12,false,1610,2308,96082,0.0161,0.02308,0.00039800489946733067,0.00047484011624966991
SK,Grover,5,7,14,21260241,100000,1.000e-12,false,692,952,98356,0.0069199999999999999,0.0095200000000000007,0.00026214716477581822,0.00030707278615989405
SK,Grover,5,8,14,21260241,100000,1.000e-12,false,284,405,99311,0.0028400000000000001,0.0040499999999999998,0.00016828352266339089,0.00020083818113097917
SK,Grover,5,9,14,21260241,100000,1.000e-12,false,120,159,99721,0.0011999999999999999,0.0015900000000000001,0.00010947876506428085,0.00012599491656412176
SK,Grover,5,10,14,21260241,100000,1.000e-12,false,39,71,99890,0.00038999999999999999,0.00071000000000000002,6.2437801050325273e-05,8.4231579588655471e-05
SK,Grover,5,11,14,21260241,100000,1.000e-12,false,16,27,99957,0.00016000000000000001,0.00027,3.9996799871989764e-05,5.1954508947732345e-05
SK,Grover,5,12,14,21260241,100000,1.000e-12,false,7,8,99985,6.9999999999999994e-05,8.0000000000000007e-05,2.6456587081481237e-05,2.8283139853983683e-05
SK,Grover,5,13,14,21260241,100000,1.000e-12,false,2,3,99995,2.0000000000000002e-05,3.0000000000000001e-05,1.4141994201667599e-05,1.7320248266119051e-05
SK,Grover,5,14,14,21260241,100000,1.000e-12,false,1,1,99998,1.0000000000000001e-05,1.0000000000000001e-05,9.999949999874999e-06,9.999949999874999e-06
SK,Grover,5,15,14,21260241,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,Grover,5,16,14,21260241,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,Grover,5,17,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,18,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,19,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,20,14,21260241,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,2,15,21260242,100000,1.000e-12,false,50792,49208,0,0.50792000000000004,0.49208000000000002,0.0015809404593469041,0.0015809404593469041
SK,X,5,3,15,21260242,100000,1.000e-12,false,21305,20529,58166,0.21304999999999999,0.20529,0.0012948347288360782,0.0012772862478708522
SK,X,5,4,15,21260242,100000,1.000e-12,false,7817,7583,84600,0.078170000000000003,0.075829999999999995,0.00084887838410457829,0.00083713685320860169
SK,X,5,5,15,21260242,100000,1.000e-12,false,2678,2563,94759,0.026780000000000002,0.02563,0.00051051769411059598,0.00049973095861673405
SK,X,5,6,15,21260242,100000,1.000e-12,false,834,788,98378,0.0083400000000000002,0.0078799999999999999,0.00028758380343823261,0.00027960517877893463
SK,X,5,7,15,21260242,100000,1.000e-12,false,222,225,99553,0.0022200000000000002,0.0022499999999999998,0.00014883116609097706,0.00014983115497118748
SK,X,5,8,15,21260242,100000,1.000e-12,false,69,68,99863,0.00068999999999999997,0.00068000000000000005,8.3037575831667923e-05,8.2434070626167665e-05
SK,X,5,9,15,21260242,100000,1.000e-12,false,20,16,99964,0.00020000000000000001,0.00016000000000000001,4.4716887190411634e-05,3.9996799871989764e-05
SK,X,5,10,15,21260242,100000,1.000e-12,false,4,4,99992,4.0000000000000003e-05,4.0000000000000003e-05,1.9999599995999918e-05,1.9999599995999918e-05
SK,X,5,11,15,21260242,100000,1.000e-12,false,2,0,99998,2.0000000000000002e-05,0,1.4141994201667599e-05,0
SK,X,5,12,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,13,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,14,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,15,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,16,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,17,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,18,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,19,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,20,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,2,15,21260242,100000,1.000e-12,false,52404,47596,0,0.52403999999999995,0.47595999999999999,0.0015793102241168451,0.0015793102241168453
SK,Grover,5,3,15,21260242,100000,1.000e-12,false,26778,20478,52744,0.26778000000000002,0.20477999999999999,0.0014002638022886974,0.0012761079562482165
SK,Grover,5,4,15,21260242,100000,1.000e-12,false,13027,8605,78368,0.13027,0.086050000000000001,0.0010644234453449435,0.00088682240330293868
SK,Grover,5,5,15,21260242,100000,1.000e-12,false,5936,3763,90301,0.059360000000000003,0.037629999999999997,0.00074723751511818518,0.00060178055053316561
SK,Grover,5,6,15,21260242,100000,1.000e-12,false,2670,1637,95693,0.026700000000000002,0.016369999999999999,0.00050977553884038026,0.00040127326225404054
SK,Grover,5,7,15,21260242,100000,1.000e-12,false,1189,687,98124,0.01189,0.0068700000000000002,0.00034276271530024962,0.00026120495975383008
SK,Grover,5,8,15,21260242,100000,1.000e-12,false,511,287,99202,0.00511,0.0028700000000000002,0.00022547478573002347,0.00016916746436593534
SK,Grover,5,9,15,21260242,100000,1.000e-12,false,216,107,99677,0.00216,0.00107,0.00014681057182641853,0.0001033854486859732
SK,Grover,5,10,15,21260242,100000,1.000e-12,false,96,44,99860,0.00096000000000000002,0.00044000000000000002,9.7932548215595827e-05,6.6317901052430784e-05
SK,Grover,5,11,15,21260242,100000,1.000e-12,false,42,16,99942,0.00042000000000000002,0.00016000000000000001,6.4793795999308461e-05,3.9996799871989764e-05
SK,Grover,5,12,15,21260242,100000,1.000e-12,false,19,8,99973,0.00019000000000000001,8.0000000000000007e-05,4.3584848284696367e-05,2.8283139853983683e-05
SK,Grover,5,13,15,21260242,100000,1.000e-12,false,6,2,99992,6.0000000000000002e-05,2.0000000000000002e-05,2.4494162569885914e-05,1.4141994201667599e-05
SK,Grover,5,14,15,21260242,100000,1.000e-12,false,3,1,99996,3.0000000000000001e-05,1.0000000000000001e-05,1.7320248266119051e-05,9.999949999874999e-06
SK,Grover,5,15,15,21260242,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,Grover,5,16,15,21260242,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,Grover,5,17,15,21260242,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,Grover,5,18,15,21260242,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,Grover,5,19,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,20,15,21260242,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,2,16,21260243,100000,1.000e-12,false,51963,48037,0,0.51963000000000004,0.48037000000000002,0.0015799198179021617,0.001579919817902162
SK,X,5,3,16,21260243,100000,1.000e-12,false,22731,19188,58081,0.22731000000000001,0.19188,0.0013252930389162996,0.0012452391962992492
SK,X,5,4,16,21260243,100000,1.000e-12,false,8616,6812,84572,0.08616,0.06812,0.00088733564337290091,0.00079674127293620229
SK,X,5,5,16,21260243,100000,1.000e-12,false,2935,2188,94877,0.029350000000000001,0.02188,0.00053374692036582282,0.00046261501921143891
SK,X,5,6,16,21260243,100000,1.000e-12,false,972,603,98425,0.0097199999999999995,0.0060299999999999998,0.00031025024738104564,0.00024481909851970294
SK,X,5,7,16,21260243,100000,1.000e-12,false,294,160,99546,0.0029399999999999999,0.0016000000000000001,0.00017121204396887502,0.00012638987301204159
SK,X,5,8,16,21260243,100000,1.000e-12,false,93,45,99862,0.00093000000000000005,0.00044999999999999999,9.639165420304809e-05,6.7066944167749285e-05
SK,X,5,9,16,21260243,100000,1.000e-12,false,26,11,99963,0.00025999999999999998,0.00011,5.0983565979637007e-05,3.3164423709752596e-05
SK,X,5,10,16,21260243,100000,1.000e-12,false,7,3,99990,6.9999999999999994e-05,3.0000000000000001e-05,2.6456587081481237e-05,1.7320248266119051e-05
SK,X,5,11,16,21260243,100000,1.000e-12,false,2,1,99997,2.0000000000000002e-05,1.0000000000000001e-05,1.4141994201667599e-05,9.999949999874999e-06
SK,X,5,12,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,13,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,14,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,15,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,16,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,17,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,18,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,19,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,20,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,2,16,21260243,100000,1.000e-12,false,56873,43127,0,0.56872999999999996,0.43126999999999999,0.0015661295830805319,0.0015661295830805316
SK,Grover,5,3,16,21260243,100000,1.000e-12,false,27602,19701,52697,0.27601999999999999,0.19700999999999999,0.0014136228620109394,0.0012577641269331862
SK,Grover,5,4,16,21260243,100000,1.000e-12,false,12441,9204,78355,0.12441000000000001,0.092039999999999997,0.0010437056668429084,0.0009141588395897072
SK,Grover,5,5,16,21260243,100000,1.000e-12,false,5550,4075,90375,0.055500000000000001,0.040750000000000001,0.00072401484791404663,0.00062521546286060459
SK,Grover,5,6,16,21260243,100000,1.000e-12,false,2549,1719,95732,0.025489999999999999,0.01719,0.00049840003912519904,0.00041102924348518073
SK,Grover,5,7,16,21260243,100000,1.000e-12,false,1131,716,98153,0.011310000000000001,0.0071599999999999997,0.00033439623054095573,0.00026662209960916591
SK,Grover,5,8,16,21260243,100000,1.000e-12,false,495,294,99211,0.0049500000000000004,0.0029399999999999999,0.00022193461875065821,0.00017121204396887502
SK,Grover,5,9,16,21260243,100000,1.000e-12,false,199,121,99680,0.00199,0.0012099999999999999,0.00014092692787398724,0.0001099334298564363
SK,Grover,5,10,16,21260243,100000,1.000e-12,false,90,45,99865,0.00089999999999999998,0.00044999999999999999,9.4825629446895838e-05,6.7066944167749285e-05
SK,Grover,5,11,16,21260243,100000,1.000e-12,false,36,21,99943,0.00036000000000000002,0.00021000000000000001,5.9989199027825001e-05,4.582094499243768e-05
SK,Grover,5,12,16,21260243,100000,1.000e-12,false,13,10,99977,0.00012999999999999999,0.0001,3.6053169070138622e-05,3.1621195423323263e-05
SK,Grover,5,13,16,21260243,100000,1.000e-12,false,5,3,99992,5.0000000000000002e-05,3.0000000000000001e-05,2.2360120751015635e-05,1.7320248266119051e-05
SK,Grover,5,14,16,21260243,100000,1.000e-12,false,4,1,99995,4.0000000000000003e-05,1.0000000000000001e-05,1.9999599995999918e-05,9.999949999874999e-06
SK,Grover,5,15,16,21260243,100000,1.000e-12,false,1,1,99998,1.0000000000000001e-05,1.0000000000000001e-05,9.999949999874999e-06,9.999949999874999e-06
SK,Grover,5,16,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,17,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,18,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,19,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,20,16,21260243,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,2,17,21260244,100000,1.000e-12,false,49757,50243,0,0.49757000000000001,0.50243000000000004,0.001581120157040571,0.001581120157040571
SK,X,5,3,17,21260244,100000,1.000e-12,false,19830,22640,57530,0.1983,0.22639999999999999,0.0012608612532709537,0.0013234161854836141
SK,X,5,4,17,21260244,100000,1.000e-12,false,7085,8671,84244,0.070849999999999996,0.086709999999999995,0.00081135859827822121,0.00088989536407377691
SK,X,5,5,17,21260244,100000,1.000e-12,false,2376,2996,94628,0.02376,0.029960000000000001,0.00048161667745209982,0.00053909552400293584
SK,X,5,6,17,21260244,100000,1.000e-12,false,738,960,98302,0.0073800000000000003,0.0095999999999999992,0.00027065726666764369,0.00030834785551386601
SK,X,5,7,17,21260244,100000,1.000e-12,false,199,267,99534,0.00199,0.0026700000000000001,0.00014092692787398724,0.00016318305978256446
SK,X,5,8,17,21260244,100000,1.000e-12,false,60,73,99867,0.00059999999999999995,0.00072999999999999996,7.743642553733998e-05,8.5408846146052103e-05
SK,X,5,9,17,21260244,100000,1.000e-12,false,16,15,99969,0.00016000000000000001,0.00014999999999999999,3.9996799871989764e-05,3.8726928615628683e-05
SK,X,5,10,17,21260244,100000,1.000e-12,false,9,6,99985,9.0000000000000006e-05,6.0000000000000002e-05,2.9998649969623634e-05,2.4494162569885914e-05
SK,X,5,11,17,21260244,100000,1.000e-12,false,4,1,99995,4.0000000000000003e-05,1.0000000000000001e-05,1.9999599995999918e-05,9.999949999874999e-06
SK,X,5,12,17,21260244,100000,1.000e-12,false,0,1,99999,0,1.0000000000000001e-05,0,9.999949999874999e-06
SK,X,5,13,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,14,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,15,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,16,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,17,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,18,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,19,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,20,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,2,17,21260244,100000,1.000e-12,false,55839,44161,0,0.55839000000000005,0.44161,0.0015703203746369719,0.0015703203746369719
SK,Grover,5,3,17,21260244,100000,1.000e-12,false,27887,20263,51850,0.27887000000000001,0.20263,0.0014181026870435018,0.0012711061446629862
SK,Grover,5,4,17,21260244,100000,1.000e-12,false,12778,9340,77882,0.12778,0.093399999999999997,0.0010557095793825117,0.00092019802216696813
SK,Grover,5,5,17,21260244,100000,1.000e-12,false,5511,4201,90288,0.055109999999999999,0.042009999999999999,0.00072161546477330989,0.00063439073054388177
SK,Grover,5,6,17,21260244,100000,1.000e-12,false,2386,1814,95800,0.023859999999999999,0.01814,0.0004826043969961318,0.00042203009845270513
SK,Grover,5,7,17,21260244,100000,1.000e-12,false,1032,714,98254,0.010319999999999999,0.0071399999999999996,0.00031958563171707204,0.00026625214365334223
SK,Grover,5,8,17,21260244,100000,1.000e-12,false,420,273,99307,0.0041999999999999997,0.0027299999999999998,0.00020450819054502437,0.00016500142726655426
SK,Grover,5,9,17,21260244,100000,1.000e-12,false,173,102,99725,0.00173,0.0010200000000000001,0.00013141564214354395,0.00010094352876732615
SK,Grover,5,10,17,21260244,100000,1.000e-12,false,68,42,99890,0.00068000000000000005,0.00042000000000000002,8.2434070626167665e-05,6.4793795999308461e-05
SK,Grover,5,11,17,21260244,100000,1.000e-12,false,31,13,99956,0.00031,0.00012999999999999999,5.5669012924606445e-05,3.6053169070138622e-05
SK,Grover,5,12,17,21260244,100000,1.000e-12,false,12,4,99984,0.00012,4.0000000000000003e-05,3.4638937628050894e-05,1.9999599995999918e-05
SK,Grover,5,13,17,21260244,100000,1.000e-12,false,3,1,99996,3.0000000000000001e-05,1.0000000000000001e-05,1.7320248266119051e-05,9.999949999874999e-06
SK,Grover,5,14,17,21260244,100000,1.000e-12,false,1,0,99999,1.0000000000000001e-05,0,9.999949999874999e-06,0
SK,Grover,5,15,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,16,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,17,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,18,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,19,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,Grover,5,20,17,21260244,100000,1.000e-12,false,0,0,100000,0,0,0,0
SK,X,5,2,18,21260245,100000,1.000e-12,false,51403,48597,0,0.51402999999999999,0.48597000000000001,0.0015805162419285669,0.0015805162419285669
SK,X,5,3,18,21260245,100000,1.000e-12,false,22706,20152,57142,0.22706000000000001,0.20152,0.0013247783074914836,0.0012685018312954854
SK,X,5,4,18,21260245,100000,1.000e-12,false,8954,7426,83620,0.089539999999999995,0.074260000000000007,0.00090289860117291133,0.00082912877407553527
SK,X,5,5,18,21260245,100000,1.000e-12,false,3251,2466,94283,0.032509999999999997,0.024660000000000001,0.00056083063307918544,0.00049042720560751928
SK,X,5,6,18,21260245,100000,1.000e-12,false,1112,780,98108,0.01112,0.0077999999999999996,0.00033160738230624481,0.00027819345786700303
SK,X,5,7,18,21260245,100000,1.000e-12,false,377,227,99396,0.0037699999999999999,0.0022699999999999999,0.00019379853198618402,0.00015049408958494017
SK,X,5,8,18,21260245,100000,1.000e-12,false,112,73,99815,0.0011199999999999999,0.00072999999999999996,0.00010577077100976432,8.5408846146052103e-05
SK,X,5,9,18,21260245,100000,1.000e-12,false,35,18,99947,0.00035,0.00018000000000000001,5.9150443785317456e-05,4.2422588322732031e-05
SK,X,5,10,18,21260245,100000,1.000e-12,false,10,4,99986,0.0001,4.0000000000000003e-05,3.1621195423323263e-05,1.9999599995999918e-05
SK,X,5,11,18,21260245,100000,1.000e-12,false,3,3,99994,3.0000000000000001e-05,3.0000000000000001e-05,1.7320248266119051e-05,1.7320248266119051e-05
